group_size	step	prompt_id	reward	length
4	15	121	1.0	346.0
4	15	121	1.0	293.0
4	15	121	1.0	303.0
4	15	122	1.0	260.0
4	15	122	1.0	301.0
4	15	122	1.0	252.0
4	15	122	1.0	279.0
4	15	123	1.0	324.0
4	15	123	1.0	318.0
4	15	123	1.0	350.0
4	15	123	1.0	340.0
4	15	124	0.0	512.0
4	15	124	1.0	497.0
4	15	124	1.0	383.0
4	15	124	1.0	476.0
4	15	125	0.0	512.0
4	15	125	0.0	512.0
4	15	125	1.0	500.0
4	15	125	0.0	512.0
4	15	126	1.0	364.0
4	15	126	1.0	463.0
4	15	126	1.0	328.0
4	15	126	1.0	349.0
4	15	127	0.0	512.0
4	15	127	0.0	512.0
4	15	127	0.0	512.0
4	15	127	0.0	512.0
8	0	0	1.0	325.0
8	0	0	1.0	261.0
8	0	0	1.0	238.0
8	0	0	1.0	259.0
8	0	0	1.0	312.0
8	0	0	1.0	310.0
8	0	0	1.0	248.0
8	0	0	1.0	219.0
8	0	1	1.0	381.0
8	0	1	1.0	398.0
8	0	1	0.0	512.0
8	0	1	1.0	512.0
8	0	1	1.0	374.0
8	0	1	0.0	512.0
8	0	1	1.0	369.0
8	0	1	1.0	456.0
8	0	2	1.0	319.0
8	0	2	1.0	389.0
8	0	2	1.0	401.0
8	0	2	1.0	389.0
8	0	2	1.0	376.0
8	0	2	1.0	471.0
8	0	2	1.0	464.0
8	0	2	1.0	379.0
8	0	3	1.0	252.0
8	0	3	1.0	195.0
8	0	3	1.0	332.0
8	0	3	1.0	305.0
8	0	3	1.0	318.0
8	0	3	1.0	288.0
8	0	3	1.0	301.0
8	0	3	1.0	328.0
8	0	4	1.0	402.0
8	0	4	1.0	341.0
8	0	4	1.0	365.0
8	0	4	1.0	364.0
8	0	4	1.0	395.0
8	0	4	1.0	395.0
8	0	4	1.0	396.0
8	0	4	1.0	423.0
8	0	5	1.0	238.0
8	0	5	1.0	238.0
8	0	5	1.0	221.0
8	0	5	1.0	240.0
8	0	5	1.0	243.0
8	0	5	1.0	253.0
8	0	5	1.0	240.0
8	0	5	1.0	223.0
8	0	6	1.0	342.0
8	0	6	1.0	329.0
8	0	6	1.0	299.0
8	0	6	1.0	290.0
8	0	6	1.0	268.0
8	0	6	1.0	200.0
8	0	6	1.0	288.0
8	0	6	1.0	343.0
8	0	7	1.0	366.0
8	0	7	1.0	422.0
8	0	7	1.0	406.0
8	0	7	1.0	415.0
8	0	7	1.0	384.0
8	0	7	1.0	452.0
8	0	7	1.0	433.0
8	0	7	1.0	447.0
8	1	8	1.0	174.0
8	1	8	1.0	190.0
8	1	8	1.0	177.0
8	1	8	1.0	176.0
8	1	8	1.0	182.0
8	1	8	1.0	175.0
8	1	8	1.0	225.0
8	1	8	1.0	194.0
8	1	9	0.0	512.0
8	1	9	0.0	512.0
8	1	9	0.0	512.0
8	1	9	1.0	512.0
8	1	9	1.0	503.0
8	1	9	0.0	512.0
8	1	9	0.0	512.0
8	1	9	0.0	512.0
8	1	10	1.0	326.0
8	1	10	1.0	436.0
8	1	10	1.0	268.0
8	1	10	1.0	477.0
8	1	10	1.0	404.0
8	1	10	1.0	454.0
8	1	10	1.0	354.0
8	1	10	0.0	512.0
8	1	11	0.0	512.0
8	1	11	0.0	512.0
8	1	11	0.0	512.0
8	1	11	1.0	462.0
8	1	11	0.0	512.0
8	1	11	0.0	512.0
8	1	11	0.0	512.0
8	1	11	0.0	512.0
8	1	12	1.0	340.0
8	1	12	1.0	401.0
8	1	12	1.0	328.0
8	1	12	1.0	406.0
8	1	12	1.0	370.0
8	1	12	1.0	354.0
8	1	12	1.0	340.0
8	1	12	1.0	362.0
8	1	13	1.0	272.0
8	1	13	1.0	272.0
8	1	13	1.0	276.0
8	1	13	1.0	333.0
8	1	13	1.0	290.0
8	1	13	1.0	249.0
8	1	13	1.0	368.0
8	1	13	1.0	222.0
8	1	14	0.0	512.0
8	1	14	0.0	512.0
8	1	14	0.0	512.0
8	1	14	0.0	512.0
8	1	14	1.0	512.0
8	1	14	0.0	512.0
8	1	14	0.0	512.0
8	1	14	0.0	512.0
8	1	15	1.0	392.0
8	1	15	1.0	309.0
8	1	15	1.0	277.0
8	1	15	1.0	287.0
8	1	15	1.0	277.0
8	1	15	1.0	294.0
8	1	15	1.0	357.0
8	1	15	1.0	267.0
8	2	16	1.0	512.0
8	2	16	1.0	392.0
8	2	16	1.0	499.0
8	2	16	0.0	512.0
8	2	16	1.0	503.0
8	2	16	1.0	512.0
8	2	16	1.0	467.0
8	2	16	1.0	407.0
8	2	17	1.0	501.0
8	2	17	0.0	512.0
8	2	17	0.0	512.0
8	2	17	1.0	512.0
8	2	17	0.0	512.0
8	2	17	0.0	512.0
8	2	17	0.0	512.0
8	2	17	1.0	512.0
8	2	18	1.0	469.0
8	2	18	0.0	512.0
8	2	18	0.0	512.0
8	2	18	1.0	453.0
8	2	18	1.0	473.0
8	2	18	0.0	512.0
8	2	18	1.0	449.0
8	2	18	1.0	456.0
8	2	19	1.0	259.0
8	2	19	1.0	244.0
8	2	19	1.0	234.0
8	2	19	1.0	250.0
8	2	19	1.0	236.0
8	2	19	1.0	320.0
8	2	19	1.0	236.0
8	2	19	1.0	250.0
8	2	20	1.0	297.0
8	2	20	1.0	378.0
8	2	20	1.0	255.0
8	2	20	1.0	304.0
8	2	20	1.0	289.0
8	2	20	1.0	238.0
8	2	20	1.0	265.0
8	2	20	1.0	296.0
8	2	21	1.0	227.0
8	2	21	1.0	284.0
8	2	21	1.0	216.0
8	2	21	1.0	253.0
8	2	21	1.0	337.0
8	2	21	1.0	303.0
8	2	21	1.0	316.0
8	2	21	1.0	331.0
8	2	22	1.0	315.0
8	2	22	1.0	326.0
8	2	22	1.0	366.0
8	2	22	1.0	413.0
8	2	22	1.0	339.0
8	2	22	1.0	372.0
8	2	22	1.0	390.0
8	2	22	1.0	352.0
8	2	23	1.0	322.0
8	2	23	1.0	294.0
8	2	23	1.0	308.0
8	2	23	1.0	403.0
8	2	23	1.0	273.0
8	2	23	1.0	251.0
8	2	23	1.0	280.0
8	2	23	1.0	512.0
8	3	24	1.0	213.0
8	3	24	1.0	295.0
8	3	24	1.0	322.0
8	3	24	1.0	251.0
8	3	24	1.0	305.0
8	3	24	1.0	323.0
8	3	24	1.0	233.0
8	3	24	1.0	197.0
8	3	25	0.0	512.0
8	3	25	0.0	512.0
8	3	25	1.0	512.0
8	3	25	0.0	512.0
8	3	25	1.0	492.0
8	3	25	1.0	512.0
8	3	25	1.0	458.0
8	3	25	1.0	512.0
8	3	26	1.0	274.0
8	3	26	1.0	270.0
8	3	26	1.0	262.0
8	3	26	1.0	281.0
8	3	26	1.0	442.0
8	3	26	1.0	260.0
8	3	26	1.0	265.0
8	3	26	1.0	331.0
8	3	27	1.0	304.0
8	3	27	1.0	281.0
8	3	27	1.0	245.0
8	3	27	1.0	222.0
8	3	27	1.0	315.0
8	3	27	1.0	285.0
8	3	27	1.0	220.0
8	3	27	1.0	217.0
8	3	28	1.0	210.0
8	3	28	1.0	205.0
8	3	28	1.0	214.0
8	3	28	1.0	216.0
8	3	28	1.0	226.0
8	3	28	1.0	210.0
8	3	28	1.0	198.0
8	3	28	1.0	201.0
8	3	29	1.0	373.0
8	3	29	0.0	512.0
8	3	29	0.0	512.0
8	3	29	1.0	512.0
8	3	29	1.0	392.0
8	3	29	1.0	427.0
8	3	29	1.0	404.0
8	3	29	1.0	425.0
8	3	30	1.0	296.0
8	3	30	1.0	280.0
8	3	30	1.0	276.0
8	3	30	1.0	253.0
8	3	30	1.0	279.0
8	3	30	1.0	310.0
8	3	30	1.0	273.0
8	3	30	1.0	216.0
8	3	31	0.0	512.0
8	3	31	0.0	512.0
8	3	31	0.0	512.0
8	3	31	0.0	512.0
8	3	31	0.0	512.0
8	3	31	0.0	512.0
8	3	31	0.0	512.0
8	3	31	1.0	512.0
8	4	32	1.0	468.0
8	4	32	1.0	446.0
8	4	32	1.0	473.0
8	4	32	1.0	512.0
8	4	32	1.0	451.0
8	4	32	1.0	457.0
8	4	32	1.0	447.0
8	4	32	1.0	471.0
8	4	33	1.0	342.0
8	4	33	1.0	461.0
8	4	33	1.0	372.0
8	4	33	1.0	367.0
8	4	33	1.0	320.0
8	4	33	0.0	512.0
8	4	33	1.0	381.0
8	4	33	1.0	378.0
8	4	34	1.0	461.0
8	4	34	1.0	440.0
8	4	34	1.0	435.0
8	4	34	1.0	381.0
8	4	34	1.0	361.0
8	4	34	1.0	399.0
8	4	34	0.0	512.0
8	4	34	1.0	439.0
8	4	35	1.0	368.0
8	4	35	1.0	399.0
8	4	35	1.0	427.0
8	4	35	1.0	371.0
8	4	35	1.0	352.0
8	4	35	1.0	360.0
8	4	35	1.0	431.0
8	4	35	1.0	395.0
8	4	36	0.0	512.0
8	4	36	1.0	464.0
8	4	36	1.0	473.0
8	4	36	1.0	512.0
8	4	36	1.0	512.0
8	4	36	1.0	505.0
8	4	36	1.0	510.0
8	4	36	1.0	504.0
8	4	37	1.0	407.0
8	4	37	1.0	423.0
8	4	37	1.0	488.0
8	4	37	1.0	486.0
8	4	37	1.0	500.0
8	4	37	1.0	438.0
8	4	37	1.0	403.0
8	4	37	1.0	505.0
8	4	38	0.0	285.0
8	4	38	0.0	288.0
8	4	38	0.0	248.0
8	4	38	0.0	288.0
8	4	38	0.0	265.0
8	4	38	0.0	262.0
8	4	38	0.0	256.0
8	4	38	0.0	268.0
8	4	39	1.0	339.0
8	4	39	1.0	313.0
8	4	39	1.0	312.0
8	4	39	1.0	317.0
8	4	39	1.0	309.0
8	4	39	1.0	292.0
8	4	39	1.0	318.0
8	4	39	1.0	292.0
8	5	40	1.0	363.0
8	5	40	1.0	365.0
8	5	40	1.0	433.0
8	5	40	1.0	344.0
8	5	40	1.0	357.0
8	5	40	1.0	363.0
8	5	40	1.0	463.0
8	5	40	1.0	353.0
8	5	41	0.0	512.0
8	5	41	0.0	512.0
8	5	41	0.0	512.0
8	5	41	0.0	512.0
8	5	41	1.0	431.0
8	5	41	1.0	512.0
8	5	41	0.0	512.0
8	5	41	0.0	512.0
8	5	42	1.0	419.0
8	5	42	1.0	382.0
8	5	42	1.0	390.0
8	5	42	1.0	454.0
8	5	42	1.0	410.0
8	5	42	1.0	468.0
8	5	42	1.0	386.0
8	5	42	1.0	489.0
8	5	43	1.0	293.0
8	5	43	1.0	308.0
8	5	43	1.0	311.0
8	5	43	1.0	260.0
8	5	43	1.0	289.0
8	5	43	1.0	260.0
8	5	43	1.0	285.0
8	5	43	1.0	299.0
8	5	44	1.0	401.0
8	5	44	1.0	399.0
8	5	44	1.0	492.0
8	5	44	1.0	418.0
8	5	44	1.0	384.0
8	5	44	1.0	403.0
8	5	44	1.0	400.0
8	5	44	1.0	386.0
8	5	45	1.0	220.0
8	5	45	1.0	306.0
8	5	45	1.0	291.0
8	5	45	1.0	291.0
8	5	45	1.0	348.0
8	5	45	1.0	300.0
8	5	45	1.0	341.0
8	5	45	1.0	242.0
8	5	46	1.0	355.0
8	5	46	1.0	447.0
8	5	46	1.0	281.0
8	5	46	1.0	329.0
8	5	46	1.0	280.0
8	5	46	1.0	512.0
8	5	46	1.0	398.0
8	5	46	1.0	312.0
8	5	47	1.0	196.0
8	5	47	1.0	264.0
8	5	47	1.0	200.0
8	5	47	1.0	222.0
8	5	47	1.0	243.0
8	5	47	1.0	191.0
8	5	47	1.0	268.0
8	5	47	1.0	221.0
8	6	48	0.0	512.0
8	6	48	1.0	434.0
8	6	48	0.0	512.0
8	6	48	1.0	487.0
8	6	48	1.0	512.0
8	6	48	1.0	512.0
8	6	48	1.0	506.0
8	6	48	1.0	483.0
8	6	49	1.0	323.0
8	6	49	1.0	335.0
8	6	49	1.0	352.0
8	6	49	1.0	338.0
8	6	49	1.0	323.0
8	6	49	1.0	379.0
8	6	49	1.0	417.0
8	6	49	1.0	378.0
8	6	50	1.0	413.0
8	6	50	1.0	417.0
8	6	50	1.0	412.0
8	6	50	1.0	382.0
8	6	50	1.0	358.0
8	6	50	1.0	350.0
8	6	50	1.0	438.0
8	6	50	1.0	438.0
8	6	51	1.0	385.0
8	6	51	1.0	365.0
8	6	51	1.0	408.0
8	6	51	1.0	457.0
8	6	51	1.0	401.0
8	6	51	1.0	512.0
8	6	51	1.0	362.0
8	6	51	1.0	391.0
8	6	52	0.0	512.0
8	6	52	0.0	512.0
8	6	52	0.0	512.0
8	6	52	0.0	512.0
8	6	52	0.0	512.0
8	6	52	0.0	512.0
8	6	52	0.0	512.0
8	6	52	0.0	512.0
8	6	53	1.0	355.0
8	6	53	1.0	355.0
8	6	53	1.0	374.0
8	6	53	1.0	377.0
8	6	53	1.0	365.0
8	6	53	1.0	394.0
8	6	53	1.0	411.0
8	6	53	1.0	367.0
8	6	54	0.0	512.0
8	6	54	1.0	457.0
8	6	54	1.0	501.0
8	6	54	1.0	400.0
8	6	54	1.0	481.0
8	6	54	1.0	366.0
8	6	54	1.0	512.0
8	6	54	1.0	473.0
8	6	55	1.0	400.0
8	6	55	1.0	425.0
8	6	55	1.0	378.0
8	6	55	1.0	446.0
8	6	55	1.0	404.0
8	6	55	1.0	359.0
8	6	55	1.0	360.0
8	6	55	1.0	406.0
8	7	56	0.0	512.0
8	7	56	0.0	512.0
8	7	56	0.0	512.0
8	7	56	0.0	512.0
8	7	56	0.0	512.0
8	7	56	0.0	512.0
8	7	56	0.0	512.0
8	7	56	0.0	512.0
8	7	57	1.0	420.0
8	7	57	1.0	352.0
8	7	57	1.0	340.0
8	7	57	1.0	465.0
8	7	57	1.0	392.0
8	7	57	1.0	379.0
8	7	57	1.0	315.0
8	7	57	1.0	338.0
8	7	58	1.0	221.0
8	7	58	1.0	246.0
8	7	58	1.0	267.0
8	7	58	1.0	265.0
8	7	58	1.0	174.0
8	7	58	1.0	258.0
8	7	58	1.0	250.0
8	7	58	1.0	270.0
8	7	59	1.0	446.0
8	7	59	1.0	366.0
8	7	59	1.0	377.0
8	7	59	1.0	411.0
8	7	59	1.0	376.0
8	7	59	1.0	413.0
8	7	59	1.0	386.0
8	7	59	1.0	400.0
8	7	60	1.0	258.0
8	7	60	1.0	236.0
8	7	60	1.0	294.0
8	7	60	1.0	236.0
8	7	60	1.0	247.0
8	7	60	1.0	266.0
8	7	60	1.0	281.0
8	7	60	1.0	244.0
8	7	61	0.0	512.0
8	7	61	0.0	512.0
8	7	61	1.0	466.0
8	7	61	1.0	438.0
8	7	61	1.0	425.0
8	7	61	1.0	494.0
8	7	61	1.0	431.0
8	7	61	0.0	512.0
8	7	62	1.0	439.0
8	7	62	1.0	370.0
8	7	62	1.0	462.0
8	7	62	1.0	451.0
8	7	62	0.0	512.0
8	7	62	0.0	512.0
8	7	62	0.0	512.0
8	7	62	1.0	507.0
8	7	63	1.0	305.0
8	7	63	1.0	317.0
8	7	63	1.0	331.0
8	7	63	1.0	405.0
8	7	63	1.0	303.0
8	7	63	1.0	325.0
8	7	63	1.0	305.0
8	7	63	1.0	329.0
8	8	64	1.0	499.0
8	8	64	0.0	512.0
8	8	64	1.0	484.0
8	8	64	0.0	512.0
8	8	64	1.0	484.0
8	8	64	0.0	512.0
8	8	64	1.0	502.0
8	8	64	0.0	512.0
8	8	65	0.0	512.0
8	8	65	1.0	499.0
8	8	65	1.0	388.0
8	8	65	1.0	505.0
8	8	65	1.0	512.0
8	8	65	0.0	512.0
8	8	65	1.0	425.0
8	8	65	1.0	343.0
8	8	66	0.0	512.0
8	8	66	0.0	512.0
8	8	66	0.0	512.0
8	8	66	0.0	512.0
8	8	66	0.0	512.0
8	8	66	0.0	512.0
8	8	66	1.0	512.0
8	8	66	0.0	489.0
8	8	67	0.0	512.0
8	8	67	1.0	481.0
8	8	67	1.0	512.0
8	8	67	0.0	512.0
8	8	67	0.0	512.0
8	8	67	1.0	512.0
8	8	67	0.0	512.0
8	8	67	1.0	512.0
8	8	68	1.0	368.0
8	8	68	1.0	270.0
8	8	68	1.0	309.0
8	8	68	1.0	396.0
8	8	68	1.0	324.0
8	8	68	1.0	320.0
8	8	68	1.0	337.0
8	8	68	1.0	332.0
8	8	69	1.0	505.0
8	8	69	1.0	435.0
8	8	69	1.0	450.0
8	8	69	0.0	512.0
8	8	69	1.0	436.0
8	8	69	0.0	512.0
8	8	69	1.0	401.0
8	8	69	1.0	438.0
8	8	70	1.0	414.0
8	8	70	1.0	362.0
8	8	70	1.0	397.0
8	8	70	1.0	401.0
8	8	70	1.0	438.0
8	8	70	1.0	397.0
8	8	70	1.0	347.0
8	8	70	1.0	385.0
8	8	71	1.0	272.0
8	8	71	1.0	348.0
8	8	71	1.0	366.0
8	8	71	1.0	291.0
8	8	71	1.0	363.0
8	8	71	1.0	406.0
8	8	71	1.0	380.0
8	8	71	1.0	270.0
8	9	72	1.0	284.0
8	9	72	1.0	231.0
8	9	72	1.0	288.0
8	9	72	1.0	237.0
8	9	72	1.0	285.0
8	9	72	1.0	238.0
8	9	72	1.0	204.0
8	9	72	1.0	303.0
8	9	73	1.0	210.0
8	9	73	1.0	214.0
8	9	73	1.0	221.0
8	9	73	1.0	209.0
8	9	73	1.0	213.0
8	9	73	1.0	215.0
8	9	73	1.0	210.0
8	9	73	1.0	210.0
8	9	74	1.0	321.0
8	9	74	1.0	221.0
8	9	74	1.0	176.0
8	9	74	1.0	249.0
8	9	74	1.0	238.0
8	9	74	1.0	253.0
8	9	74	1.0	245.0
8	9	74	1.0	290.0
8	9	75	1.0	345.0
8	9	75	1.0	383.0
8	9	75	1.0	346.0
8	9	75	1.0	364.0
8	9	75	1.0	343.0
8	9	75	1.0	350.0
8	9	75	1.0	383.0
8	9	75	1.0	317.0
8	9	76	1.0	282.0
8	9	76	1.0	361.0
8	9	76	1.0	296.0
8	9	76	1.0	400.0
8	9	76	1.0	356.0
8	9	76	1.0	387.0
8	9	76	1.0	324.0
8	9	76	1.0	340.0
8	9	77	0.0	512.0
8	9	77	1.0	485.0
8	9	77	0.0	512.0
8	9	77	1.0	429.0
8	9	77	1.0	465.0
8	9	77	0.0	476.0
8	9	77	1.0	512.0
8	9	77	1.0	475.0
8	9	78	1.0	268.0
8	9	78	1.0	302.0
8	9	78	1.0	297.0
8	9	78	1.0	256.0
8	9	78	1.0	262.0
8	9	78	1.0	380.0
8	9	78	1.0	292.0
8	9	78	1.0	317.0
8	9	79	1.0	324.0
8	9	79	1.0	334.0
8	9	79	1.0	312.0
8	9	79	1.0	376.0
8	9	79	0.0	512.0
8	9	79	0.0	512.0
8	9	79	1.0	382.0
8	9	79	1.0	350.0
8	10	80	1.0	392.0
8	10	80	1.0	325.0
8	10	80	1.0	380.0
8	10	80	1.0	269.0
8	10	80	1.0	273.0
8	10	80	1.0	340.0
8	10	80	1.0	310.0
8	10	80	1.0	302.0
8	10	81	0.0	477.0
8	10	81	0.0	468.0
8	10	81	0.0	479.0
8	10	81	0.0	436.0
8	10	81	0.0	512.0
8	10	81	0.0	512.0
8	10	81	0.0	512.0
8	10	81	0.0	512.0
8	10	82	1.0	476.0
8	10	82	0.0	512.0
8	10	82	1.0	512.0
8	10	82	0.0	512.0
8	10	82	1.0	508.0
8	10	82	0.0	512.0
8	10	82	1.0	420.0
8	10	82	1.0	433.0
8	10	83	1.0	389.0
8	10	83	1.0	468.0
8	10	83	1.0	508.0
8	10	83	1.0	424.0
8	10	83	1.0	442.0
8	10	83	0.0	512.0
8	10	83	0.0	512.0
8	10	83	1.0	442.0
8	10	84	1.0	192.0
8	10	84	1.0	257.0
8	10	84	1.0	195.0
8	10	84	1.0	187.0
8	10	84	1.0	215.0
8	10	84	1.0	266.0
8	10	84	1.0	194.0
8	10	84	1.0	196.0
8	10	85	1.0	201.0
8	10	85	1.0	192.0
8	10	85	1.0	219.0
8	10	85	1.0	206.0
8	10	85	1.0	305.0
8	10	85	1.0	189.0
8	10	85	1.0	208.0
8	10	85	1.0	223.0
8	10	86	0.0	512.0
8	10	86	0.0	512.0
8	10	86	0.0	512.0
8	10	86	0.0	512.0
8	10	86	1.0	508.0
8	10	86	0.0	512.0
8	10	86	0.0	512.0
8	10	86	0.0	512.0
8	10	87	0.0	512.0
8	10	87	1.0	423.0
8	10	87	0.0	512.0
8	10	87	1.0	512.0
8	10	87	1.0	512.0
8	10	87	1.0	460.0
8	10	87	1.0	512.0
8	10	87	0.0	512.0
8	11	88	1.0	423.0
8	11	88	1.0	451.0
8	11	88	1.0	430.0
8	11	88	1.0	419.0
8	11	88	1.0	450.0
8	11	88	1.0	427.0
8	11	88	1.0	424.0
8	11	88	1.0	419.0
8	11	89	1.0	325.0
8	11	89	1.0	274.0
8	11	89	1.0	267.0
8	11	89	1.0	274.0
8	11	89	1.0	324.0
8	11	89	1.0	320.0
8	11	89	1.0	285.0
8	11	89	1.0	206.0
8	11	90	0.0	512.0
8	11	90	1.0	512.0
8	11	90	0.0	512.0
8	11	90	0.0	512.0
8	11	90	1.0	512.0
8	11	90	1.0	512.0
8	11	90	0.0	512.0
8	11	90	0.0	512.0
8	11	91	0.0	427.0
8	11	91	0.0	512.0
8	11	91	0.0	512.0
8	11	91	0.0	512.0
8	11	91	0.0	512.0
8	11	91	0.0	480.0
8	11	91	0.0	512.0
8	11	91	0.0	482.0
8	11	92	1.0	317.0
8	11	92	1.0	352.0
8	11	92	1.0	350.0
8	11	92	1.0	379.0
8	11	92	1.0	323.0
8	11	92	1.0	321.0
8	11	92	1.0	367.0
8	11	92	1.0	331.0
8	11	93	1.0	377.0
8	11	93	1.0	354.0
8	11	93	1.0	345.0
8	11	93	1.0	292.0
8	11	93	1.0	414.0
8	11	93	1.0	399.0
8	11	93	1.0	423.0
8	11	93	1.0	365.0
8	11	94	1.0	473.0
8	11	94	1.0	424.0
8	11	94	1.0	428.0
8	11	94	1.0	305.0
8	11	94	1.0	307.0
8	11	94	1.0	425.0
8	11	94	1.0	361.0
8	11	94	1.0	343.0
8	11	95	0.0	512.0
8	11	95	1.0	512.0
8	11	95	0.0	512.0
8	11	95	0.0	512.0
8	11	95	0.0	512.0
8	11	95	0.0	512.0
8	11	95	0.0	512.0
8	11	95	0.0	512.0
8	12	96	1.0	317.0
8	12	96	1.0	362.0
8	12	96	1.0	340.0
8	12	96	1.0	466.0
8	12	96	1.0	452.0
8	12	96	1.0	369.0
8	12	96	1.0	389.0
8	12	96	1.0	369.0
8	12	97	1.0	398.0
8	12	97	0.0	512.0
8	12	97	1.0	400.0
8	12	97	0.0	512.0
8	12	97	1.0	512.0
8	12	97	1.0	468.0
8	12	97	1.0	485.0
8	12	97	0.0	512.0
8	12	98	1.0	289.0
8	12	98	1.0	331.0
8	12	98	1.0	305.0
8	12	98	1.0	252.0
8	12	98	1.0	291.0
8	12	98	1.0	332.0
8	12	98	1.0	290.0
8	12	98	1.0	352.0
8	12	99	0.0	512.0
8	12	99	0.0	512.0
8	12	99	0.0	512.0
8	12	99	0.0	512.0
8	12	99	0.0	512.0
8	12	99	0.0	512.0
8	12	99	0.0	512.0
8	12	99	0.0	512.0
8	12	100	0.0	307.0
8	12	100	0.0	512.0
8	12	100	1.0	428.0
8	12	100	1.0	426.0
8	12	100	0.0	512.0
8	12	100	0.0	273.0
8	12	100	0.0	512.0
8	12	100	0.0	283.0
8	12	101	1.0	301.0
8	12	101	1.0	312.0
8	12	101	1.0	321.0
8	12	101	1.0	263.0
8	12	101	1.0	334.0
8	12	101	1.0	293.0
8	12	101	1.0	318.0
8	12	101	1.0	308.0
8	12	102	1.0	367.0
8	12	102	1.0	481.0
8	12	102	1.0	395.0
8	12	102	1.0	408.0
8	12	102	1.0	375.0
8	12	102	1.0	358.0
8	12	102	1.0	375.0
8	12	102	1.0	385.0
8	12	103	1.0	308.0
8	12	103	1.0	295.0
8	12	103	1.0	294.0
8	12	103	1.0	306.0
8	12	103	1.0	305.0
8	12	103	1.0	311.0
8	12	103	1.0	295.0
8	12	103	1.0	296.0
8	13	104	1.0	410.0
8	13	104	1.0	338.0
8	13	104	1.0	411.0
8	13	104	1.0	414.0
8	13	104	1.0	377.0
8	13	104	1.0	381.0
8	13	104	1.0	381.0
8	13	104	1.0	356.0
8	13	105	1.0	322.0
8	13	105	1.0	315.0
8	13	105	1.0	244.0
8	13	105	1.0	358.0
8	13	105	1.0	238.0
8	13	105	1.0	263.0
8	13	105	1.0	211.0
8	13	105	1.0	331.0
8	13	106	1.0	364.0
8	13	106	1.0	282.0
8	13	106	1.0	288.0
8	13	106	1.0	416.0
8	13	106	1.0	397.0
8	13	106	1.0	412.0
8	13	106	1.0	361.0
8	13	106	1.0	243.0
8	13	107	1.0	399.0
8	13	107	1.0	473.0
8	13	107	1.0	434.0
8	13	107	1.0	389.0
8	13	107	1.0	399.0
8	13	107	1.0	417.0
8	13	107	1.0	436.0
8	13	107	1.0	414.0
8	13	108	1.0	270.0
8	13	108	1.0	335.0
8	13	108	1.0	259.0
8	13	108	1.0	325.0
8	13	108	1.0	273.0
8	13	108	1.0	342.0
8	13	108	1.0	319.0
8	13	108	1.0	328.0
8	13	109	0.0	512.0
8	13	109	0.0	512.0
8	13	109	0.0	512.0
8	13	109	0.0	512.0
8	13	109	0.0	512.0
8	13	109	0.0	512.0
8	13	109	0.0	512.0
8	13	109	0.0	512.0
8	13	110	0.0	512.0
8	13	110	1.0	466.0
8	13	110	0.0	512.0
8	13	110	0.0	512.0
8	13	110	1.0	478.0
8	13	110	0.0	512.0
8	13	110	0.0	512.0
8	13	110	1.0	512.0
8	13	111	1.0	301.0
8	13	111	1.0	296.0
8	13	111	1.0	310.0
8	13	111	1.0	286.0
8	13	111	1.0	281.0
8	13	111	1.0	247.0
8	13	111	1.0	301.0
8	13	111	1.0	241.0
8	14	112	1.0	362.0
8	14	112	1.0	400.0
8	14	112	1.0	349.0
8	14	112	1.0	350.0
8	14	112	1.0	359.0
8	14	112	1.0	401.0
8	14	112	1.0	386.0
8	14	112	1.0	377.0
8	14	113	1.0	346.0
8	14	113	1.0	323.0
8	14	113	1.0	286.0
8	14	113	1.0	312.0
8	14	113	1.0	293.0
8	14	113	1.0	289.0
8	14	113	1.0	298.0
8	14	113	1.0	304.0
8	14	114	0.0	512.0
8	14	114	0.0	512.0
8	14	114	0.0	512.0
8	14	114	0.0	512.0
8	14	114	0.0	512.0
8	14	114	0.0	512.0
8	14	114	0.0	512.0
8	14	114	0.0	512.0
8	14	115	1.0	379.0
8	14	115	1.0	344.0
8	14	115	1.0	380.0
8	14	115	1.0	401.0
8	14	115	1.0	343.0
8	14	115	1.0	333.0
8	14	115	1.0	343.0
8	14	115	1.0	343.0
8	14	116	0.0	512.0
8	14	116	0.0	512.0
8	14	116	0.0	512.0
8	14	116	0.0	512.0
8	14	116	0.0	512.0
8	14	116	0.0	512.0
8	14	116	0.0	512.0
8	14	116	0.0	512.0
8	14	117	1.0	422.0
8	14	117	1.0	379.0
8	14	117	0.0	416.0
8	14	117	1.0	450.0
8	14	117	1.0	407.0
8	14	117	1.0	402.0
8	14	117	1.0	375.0
8	14	117	1.0	397.0
8	14	118	1.0	314.0
8	14	118	1.0	223.0
8	14	118	1.0	253.0
8	14	118	1.0	259.0
8	14	118	1.0	229.0
8	14	118	1.0	220.0
8	14	118	1.0	212.0
8	14	118	1.0	249.0
8	14	119	1.0	280.0
8	14	119	1.0	310.0
8	14	119	1.0	310.0
8	14	119	1.0	291.0
8	14	119	1.0	220.0
8	14	119	1.0	253.0
8	14	119	1.0	257.0
8	14	119	1.0	227.0
8	15	120	0.0	512.0
8	15	120	1.0	512.0
8	15	120	0.0	512.0
8	15	120	1.0	400.0
8	15	120	0.0	512.0
8	15	120	0.0	512.0
8	15	120	0.0	512.0
8	15	120	0.0	512.0
8	15	121	1.0	321.0
8	15	121	1.0	341.0
8	15	121	1.0	330.0
